brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Fair Porcelain  selected,https://images.ulta.com/is/image/Ulta/2537771sw?$tn$,Fair Porcelain,Fair Porcelain,,RGB,#F5EFE6,36.0,0.428571428571429,0.931372549019608
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Porcelain,https://images.ulta.com/is/image/Ulta/2537777sw?$50px$,Porcelain,Porcelain,,RGB,#F7EEE3,33.0,0.555555555555556,0.929411764705882
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Natural Ivory,https://images.ulta.com/is/image/Ulta/2537775sw?$50px$,Natural Ivory,Natural Ivory,,RGB,#F3E6D9,30.0,0.52,0.901960784313726
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Classic Ivory,https://images.ulta.com/is/image/Ulta/2537780sw?$50px$,Classic Ivory,Classic Ivory,,RGB,#F1E6D4,37.2413793103448,0.508771929824561,0.888235294117647
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Buff Beige,https://images.ulta.com/is/image/Ulta/2537779sw?$50px$,Buff Beige,Buff Beige,,RGB,#F4E6D9,28.8888888888889,0.551020408163265,0.903921568627451
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Natural Beige,https://images.ulta.com/is/image/Ulta/2537778sw?$50px$,Natural Beige,Natural Beige,,RGB,#EBD7B4,38.1818181818182,0.578947368421053,0.813725490196078
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Golden,https://images.ulta.com/is/image/Ulta/2537791sw?$50px$,Golden,Golden,,RGB,#E3B98E,30.3529411764706,0.602836879432624,0.723529411764706
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Honey,https://images.ulta.com/is/image/Ulta/2537787sw?$50px$,Honey,Honey,,RGB,#E9CA9E,35.2,0.630252100840336,0.766666666666667
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Golden Caramel,https://images.ulta.com/is/image/Ulta/2537784sw?$50px$,Golden Caramel,Golden Caramel,,RGB,#E0BA83,35.4838709677419,0.6,0.696078431372549
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Coconut,https://images.ulta.com/is/image/Ulta/2537782sw?$50px$,Coconut,Coconut,,RGB,#C69975,26.6666666666667,0.415384615384615,0.617647058823529
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Truffle,https://images.ulta.com/is/image/Ulta/2537792sw?$50px$,Truffle,Truffle,,RGB,#9B7355,25.7142857142857,0.291666666666667,0.470588235294118
Maybelline,SuperStay Full Coverage Powder Foundation,https://www.ulta.com/superstay-full-coverage-powder-foundation?productId=pimprod2002809,Java,https://images.ulta.com/is/image/Ulta/2537795sw?$50px$,Java,Java,,RGB,#836355,18.2608695652174,0.212962962962963,0.423529411764706
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Porcelain  selected,https://images.ulta.com/is/image/Ulta/2225221?$tn$,Porcelain,Porcelain,,RGB,#FDFBF9,30.0,0.499999999999998,0.984313725490196
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Fair Porcelain OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537804sw?$50px$,Fair Porcelain,Fair Porcelain,,RGB,#EFC8A1,30.0,0.709090909090909,0.784313725490196
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Fair Ivory OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537805sw?$50px$,Fair Ivory,Fair Ivory,,RGB,#EBBF96,28.9411764705882,0.68,0.754901960784314
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Ivory,https://images.ulta.com/is/image/Ulta/2225222?$sm$,Ivory,Ivory,,RGB,#FDFAF8,24.0,0.555555555555554,0.982352941176471
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Light Beige OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537809sw?$50px$,Light Beige,Light Beige,,RGB,#D2AD81,32.5925925925926,0.473684210526316,0.664705882352941
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Classic Ivory,https://images.ulta.com/is/image/Ulta/2225223?$sm$,Classic Ivory,Classic Ivory,,RGB,#FDFBF9,30.0,0.499999999999998,0.984313725490196
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Nude Beige,https://images.ulta.com/is/image/Ulta/2225224?$sm$,Nude Beige,Nude Beige,,RGB,#FDFBFA,20.0,0.42857142857143,0.986274509803922
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Warm Nude OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537806sw?$50px$,Warm Nude,Warm Nude,,RGB,#CC9D69,31.5151515151515,0.492537313432836,0.605882352941176
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Buff Beige,https://images.ulta.com/is/image/Ulta/2225225?$sm$,Buff Beige,Buff Beige,,RGB,#FCFBFA,30.0,0.249999999999999,0.984313725490196
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Sandy Beige,https://images.ulta.com/is/image/Ulta/2225227?$sm$,Sandy Beige,Sandy Beige,,RGB,#FDFCFB,30.0,0.333333333333334,0.988235294117647
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Natural Beige,https://images.ulta.com/is/image/Ulta/2225228?$sm$,Natural Beige,Natural Beige,,RGB,#FDFCFB,30.0,0.333333333333334,0.988235294117647
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Medium Buff,https://images.ulta.com/is/image/Ulta/2225229?$sm$,Medium Buff,Medium Buff,,RGB,#FDFCFB,30.0,0.333333333333334,0.988235294117647
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Soft Tan,https://images.ulta.com/is/image/Ulta/2537793sw?$50px$,Soft Tan,Soft Tan,,RGB,#C59462,30.3030303030303,0.46046511627907,0.57843137254902
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Natural Buff,https://images.ulta.com/is/image/Ulta/2225230?$sm$,Natural Buff,Natural Buff,,RGB,#FDFCFB,30.0,0.333333333333334,0.988235294117647
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Pure Beige,https://images.ulta.com/is/image/Ulta/2225231?$sm$,Pure Beige,Pure Beige,,RGB,#FDFCFB,30.0,0.333333333333334,0.988235294117647
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Golden Beige,https://images.ulta.com/is/image/Ulta/2260960sw?$50px$,Golden Beige,Golden Beige,,RGB,#E9AD78,28.141592920354,0.719745222929936,0.692156862745098
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Classic Beige OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537808?$sm$,Classic Beige,Classic Beige,,RGB,#FBFBFB,0.0,0.0,0.984313725490196
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Sun Beige,https://images.ulta.com/is/image/Ulta/2225233?$sm$,Sun Beige,Sun Beige,,RGB,#FCFBFB,0.0,0.142857142857143,0.986274509803922
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Soft Honey,https://images.ulta.com/is/image/Ulta/2225234?$sm$,Soft Honey,Soft Honey,,RGB,#FDFCFC,0.0,0.200000000000001,0.990196078431373
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Warm Honey,https://images.ulta.com/is/image/Ulta/2537812sw?$50px$,Warm Honey,Warm Honey,,RGB,#B07E51,28.4210526315789,0.375494071146245,0.503921568627451
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Toffee,https://images.ulta.com/is/image/Ulta/2260963sw?$50px$,Toffee,Toffee,,RGB,#D39158,27.8048780487805,0.582938388625592,0.586274509803922
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Coconut,https://images.ulta.com/is/image/Ulta/2225238?$sm$,Coconut,Coconut,,RGB,#FDFCFC,0.0,0.200000000000001,0.990196078431373
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Mocha,https://images.ulta.com/is/image/Ulta/2260962sw?$50px$,Mocha,Mocha,,RGB,#AB6633,25.5,0.540540540540541,0.435294117647059
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Java,https://images.ulta.com/is/image/Ulta/2537781sw?$50px$,Java,Java,,RGB,#583D27,26.9387755102041,0.385826771653543,0.249019607843137
Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Porcelain 110  selected,https://images.ulta.com/is/image/Ulta/2282906sw?$tn$,Porcelain 110,Porcelain,110,RGB,#FEEDDB,30.8571428571429,0.945945945945946,0.927450980392157
Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Fair Porcelain 102,https://images.ulta.com/is/image/Ulta/2510268sw?$50px$,Fair Porcelain 102,Fair Porcelain,102,RGB,#FEF3EA,27.0,0.90909090909091,0.956862745098039
Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Natural Ivory 112,https://images.ulta.com/is/image/Ulta/2282907sw?$50px$,Natural Ivory 112,Natural Ivory,112,RGB,#F6E2D5,23.6363636363636,0.647058823529412,0.9
Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Fair Ivory 105,https://images.ulta.com/is/image/Ulta/2510267sw?$50px$,Fair Ivory 105,Fair Ivory,105,RGB,#FEEDE2,23.5714285714286,0.933333333333333,0.941176470588235
