brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,Hue,Saturation,Value
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,16N Fair-Light Neutral (fair to light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2282443sw?$50px$,16N Fair-Light Neutral (fair to light skin w/ neutral undertones),Fair-Light Neutral,16N,RGB,#ECB275,21,128,0.9254901960784314
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,16H Fair-Light Honey (fair to light skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2260698sw?$50px$,16H Fair-Light Honey (fair to light skin w/ peach undertones),Fair-Light Honey,16H,RGB,#E6AD74,21,126,0.9019607843137255
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,22S Light Sand (light skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2241936sw?$50px$,22S Light Sand (light skin w/ yellow undertones),Light Sand,22S,RGB,#EBB67B,22,121,0.9215686274509803
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,22N Light Neutral (light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2260700sw?$50px$,22N Light Neutral (light skin w/ neutral undertones),Light Neutral,22N,RGB,#F1C288,23,111,0.9450980392156862
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,22B Light Beige (light skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2260699sw?$50px$,22B Light Beige (light skin w/ pink undertones),Light Beige,22B,RGB,#E7B382,20,111,0.9058823529411765
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,22G Light Golden (light skin w/ golden or olive undertones),https://images.ulta.com/is/image/Ulta/2538327sw?$50px$,22G Light Golden (light skin w/ golden or olive undertones),Light Golden,22G,RGB,#D3A46E,22,122,0.8274509803921568
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,27S Light-Medium Sand (light to medium skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2260701sw?$50px$,27S Light-Medium Sand (light to medium skin w/ yellow undertones),Light-Medium Sand,27S,RGB,#DEA269,20,134,0.8705882352941177
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,27N Light-Medium Neutral (light to medium skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2282444sw?$50px$,27N Light-Medium Neutral (light to medium skin w/ neutral undertones),Light-Medium Neutral,27N,RGB,#E8AD73,21,128,0.9098039215686274
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,29B Light-Medium Beige (light to medium skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2260702sw?$50px$,29B Light-Medium Beige (light to medium skin w/ pink undertones),Light-Medium Beige,29B,RGB,#DEA877,20,118,0.8705882352941177
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,29H Light-Medium Honey (light to medium skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2241937sw?$50px$,29H Light-Medium Honey (light to medium skin w/ peach undertones),Light-Medium Honey,29H,RGB,#E5A769,21,138,0.8980392156862745
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,35S Medium Sand (medium skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2260703sw?$50px$,35S Medium Sand (medium skin w/ yellow undertones),Medium Sand,35S,RGB,#E6A766,21,141,0.9019607843137255
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,35N Medium Neutral (medium skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2282446sw?$50px$,35N Medium Neutral (medium skin w/ neutral undertones),Medium Neutral,35N,RGB,#DEA169,20,134,0.8705882352941177
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,35B Medium Beige (medium skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2282445sw?$50px$,35B Medium Beige (medium skin w/ pink undertones),Medium Beige,35B,RGB,#E0A170,18,127,0.8784313725490196
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,35H Medium Honey (medium skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2241938sw?$50px$,35H Medium Honey (medium skin w/ peach undertones),Medium Honey,35H,RGB,#E6A973,19,127,0.9019607843137255
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,36H Medium-Tan Honey (medium to tan skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2260704sw?$50px$,36H Medium-Tan Honey (medium to tan skin w/ peach undertones),Medium-Tan Honey,36H,RGB,#D9A16D,20,126,0.8509803921568627
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,37S Medium-Tan Sand (medium to tan skin w/ yellow undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2538325sw?$50px$,37S Medium-Tan Sand (medium to tan skin w/ yellow undertones),Medium-Tan Sand,37S,RGB,#A66C47,16,145,0.6509803921568628
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,37B Medium-Tan Beige (medium to tan skin w/ pink undertones),https://images.ulta.com/is/image/Ulta/2538340sw?$50px$,37B Medium-Tan Beige (medium to tan skin w/ pink undertones),Medium-Tan Beige,37B,RGB,#A76D49,16,143,0.6549019607843137
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,39N Medium-Tan Neutral (medium to tan skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2538330sw?$50px$,39N Medium-Tan Neutral (medium to tan skin w/ neutral undertones),Medium-Tan Neutral,39N,RGB,#B37E4C,20,146,0.7019607843137254
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,40H Tan Honey (tan skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2241939sw?$50px$,40H Tan Honey (tan skin w/ peach undertones),Tan Honey,40H,RGB,#CC905C,19,140,0.8
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,42G Tan Golden (tan skin w/ golden or olive undertones),https://images.ulta.com/is/image/Ulta/2538334sw?$50px$,42G Tan Golden (tan skin w/ golden or olive undertones),Tan Golden,42G,RGB,#C89362,20,130,0.7843137254901961
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,42N Tan Neutral (tan skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2538328sw?$50px$,42N Tan Neutral (tan skin w/ neutral undertones),Tan Neutral,42N,RGB,#BD895E,19,128,0.7411764705882353
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,44S Tan Sand (tan skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2282447sw?$50px$,44S Tan Sand (tan skin w/ yellow undertones),Tan Sand,44S,RGB,#CA8C52,20,151,0.792156862745098
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,46S Tan-Deep Sand (tan to deep skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2241940sw?$50px$,46S Tan-Deep Sand (tan to deep skin w/ yellow undertones),Tan-Deep Sand,46S,RGB,#C98950,20,153,0.788235294117647
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,47H Tan-Deep Honey (tan to deep skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2282448sw?$50px$,47H Tan-Deep Honey (tan to deep skin w/ peach undertones),Tan-Deep Honey,47H,RGB,#C6844E,19,154,0.7764705882352941
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,47G Tan-Deep Golden (tan to deep skin w/ golden or olive undertones),https://images.ulta.com/is/image/Ulta/2538332sw?$50px$,47G Tan-Deep Golden (tan to deep skin w/ golden or olive undertones),Tan-Deep Golden,47G,RGB,#A16536,18,169,0.6313725490196078
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,48N Tan-Deep Neutral (tan to deep skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2538349sw?$50px$,48N Tan-Deep Neutral (tan to deep skin w/ neutral undertones),Tan-Deep Neutral,48N,RGB,#9A653E,18,152,0.6039215686274509
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,51S Deep Sand (deep skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2241941sw?$50px$,51S Deep Sand (deep skin w/ yellow undertones),Deep Sand,51S,RGB,#B27246,17,154,0.6980392156862745
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,51G Deep Golden (deep skin w/ golden or olive undertones),https://images.ulta.com/is/image/Ulta/2538345sw?$50px$,51G Deep Golden (deep skin w/ golden or olive undertones),Deep Golden,51G,RGB,#844F2E,16,166,0.5176470588235295
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,51N Deep Neutral (deep skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2538344sw?$50px$,51N Deep Neutral (deep skin w/ neutral undertones),Deep Neutral,51N,RGB,#67442D,16,143,0.403921568627451
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,53H Deep Honey (deep skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2282449sw?$50px$,53H Deep Honey (deep skin w/ peach undertones),Deep Honey,53H,RGB,#9C613B,16,158,0.611764705882353
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,56G Rich Golden (deeper skin w/ golden or olive undertones),https://images.ulta.com/is/image/Ulta/2538338sw?$50px$,56G Rich Golden (deeper skin w/ golden or olive undertones),Rich Golden,56G,RGB,#704533,12,138,0.4392156862745098
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,57S Rich Sand (deeper skin w/ yellow undertones),https://images.ulta.com/is/image/Ulta/2538343sw?$50px$,57S Rich Sand (deeper skin w/ yellow undertones),Rich Sand,57S,RGB,#734132,9,144,0.45098039215686275
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,57H Rich Honey (deeper skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2282450sw?$50px$,57H Rich Honey (deeper skin w/ peach undertones),Rich Honey,57H,RGB,#7B4D2B,18,165,0.4823529411764706
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,58N Rich Neutral (deeper skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2538346sw?$50px$,58N Rich Neutral (deeper skin w/ neutral undertones),Rich Neutral,58N,RGB,#5D3B29,14,142,0.36470588235294116
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,60H Mahogany (very deep skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2538333sw?$50px$,60H Mahogany (very deep skin w/ peach undertones),Mahogany,60H,RGB,#53332A,9,125,0.3254901960784314
Tarte,Clay Stick Foundation,https://www.ulta.com/clay-stick-foundation?productId=xlsImpprod16321378,Tan Deep Honey (tan to deep skin w/ peach undertones)  selected,https://images.ulta.com/is/image/Ulta/2511248sw?$tn$,Tan Deep Honey (tan to deep skin w/ peach undertones),Tan Deep Honey,,RGB,#C8794A,15,160,0.7843137254901961
Tarte,Clay Stick Foundation,https://www.ulta.com/clay-stick-foundation?productId=xlsImpprod16321378,Deep Honey (deep skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2511253sw?$50px$,Deep Honey (deep skin w/ peach undertones),Deep Honey,,RGB,#954834,8,166,0.5843137254901961
Tarte,Clay Stick Foundation,https://www.ulta.com/clay-stick-foundation?productId=xlsImpprod16321378,Rich Honey (deeper skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2511251sw?$50px$,Rich Honey (deeper skin w/ peach undertones),Rich Honey,,RGB,#793223,7,181,0.4745098039215686
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Natural Beige (medium with neutral undertones)  selected,https://images.ulta.com/is/image/Ulta/2566720sw?$tn$,Natural Beige (medium with neutral undertones),Natural Beige,,RGB,#D58352,15,156,0.8352941176470589
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Cloud (fairest with neutral to rosy undertones),https://images.ulta.com/is/image/Ulta/2566710sw?$50px$,Cloud (fairest with neutral to rosy undertones),Cloud,,RGB,#FDD1B9,14,68,0.9921568627450981
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Swan (very fair with neutral undertones),https://images.ulta.com/is/image/Ulta/2566711sw?$50px$,Swan (very fair with neutral undertones),Swan,,RGB,#FCCEAF,17,77,0.9882352941176471
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Snow (very fair with neutral to rosy undertones),https://images.ulta.com/is/image/Ulta/2566708sw?$50px$,Snow (very fair with neutral to rosy undertones),Snow,,RGB,#FCC9AC,15,80,0.9882352941176471
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Ivory (very fair with golden undertones),https://images.ulta.com/is/image/Ulta/2566709sw?$50px$,Ivory (very fair with golden undertones),Ivory,,RGB,#FDC396,18,103,0.9921568627450981
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Almond (fair with golden undertones),https://images.ulta.com/is/image/Ulta/2566707sw?$50px$,Almond (fair with golden undertones),Almond,,RGB,#F3B98C,18,108,0.9529411764705882
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Seashell (fair with rosy undertones),https://images.ulta.com/is/image/Ulta/2566712sw?$50px$,Seashell (fair with rosy undertones),Seashell,,RGB,#EFB08B,15,106,0.9372549019607843
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Pearl (fair with neutral to rosy undertones),https://images.ulta.com/is/image/Ulta/2566714sw?$50px$,Pearl (fair with neutral to rosy undertones),Pearl,,RGB,#FCBE95,16,104,0.9882352941176471
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Porcelain (fair with neutral undertones),https://images.ulta.com/is/image/Ulta/2566713sw?$50px$,Porcelain (fair with neutral undertones),Porcelain,,RGB,#E5AD88,16,103,0.8980392156862745
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Vanilla (very light with neutral undertones),https://images.ulta.com/is/image/Ulta/2566715sw?$50px$,Vanilla (very light with neutral undertones),Vanilla,,RGB,#EDAF84,17,112,0.9294117647058824
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Nude (very light with rosy undertones),https://images.ulta.com/is/image/Ulta/2566716sw?$50px$,Nude (very light with rosy undertones),Nude,,RGB,#DAA27B,17,111,0.8549019607843137
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Warm Nude (very light with neutral undertones),https://images.ulta.com/is/image/Ulta/2566717sw?$50px$,Warm Nude (very light with neutral undertones),Warm Nude,,RGB,#DC976D,16,128,0.8627450980392157
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Golden Beige (light with golden undertones),https://images.ulta.com/is/image/Ulta/2566719sw?$50px$,Golden Beige (light with golden undertones),Golden Beige,,RGB,#D9945A,19,149,0.8509803921568627
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Light Beige (light with neutral undertones),https://images.ulta.com/is/image/Ulta/2566718sw?$50px$,Light Beige (light with neutral undertones),Light Beige,,RGB,#D48B5B,16,145,0.8313725490196079
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Warm Beige (medium with neutral undertones),https://images.ulta.com/is/image/Ulta/2566726sw?$50px$,Warm Beige (medium with neutral undertones),Warm Beige,,RGB,#C07850,15,148,0.7529411764705882
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Sand (medium with golden undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2566721sw?$50px$,Sand (medium with golden undertones),Sand,,RGB,#B56E39,18,174,0.7098039215686275
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Praline (medium tan with golden undertones),https://images.ulta.com/is/image/Ulta/2566741sw?$50px$,Praline (medium tan with golden undertones),Praline,,RGB,#B9703E,17,169,0.7254901960784313
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Warm Sand (tan with golden undertones),https://images.ulta.com/is/image/Ulta/2566722sw?$50px$,Warm Sand (tan with golden undertones),Warm Sand,,RGB,#B86C37,17,178,0.7215686274509804
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Honey (tan with neutral undertones),https://images.ulta.com/is/image/Ulta/2566727sw?$50px$,Honey (tan with neutral undertones),Honey,,RGB,#A86744,14,151,0.6588235294117647
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Caramel (rich tan with neutral undertones),https://images.ulta.com/is/image/Ulta/2566729sw?$50px$,Caramel (rich tan with neutral undertones),Caramel,,RGB,#A86336,16,173,0.6588235294117647
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Mocha (rich tan with rosy undertones),https://images.ulta.com/is/image/Ulta/2566730sw?$50px$,Mocha (rich tan with rosy undertones),Mocha,,RGB,#985136,11,164,0.596078431372549
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Butter Pecan (richest tan with golden undertones),https://images.ulta.com/is/image/Ulta/2566734sw?$50px$,Butter Pecan (richest tan with golden undertones),Butter Pecan,,RGB,#9E4D1E,15,206,0.6196078431372549
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Maple (deep with neutral undertones),https://images.ulta.com/is/image/Ulta/2566743sw?$50px$,Maple (deep with neutral undertones),Maple,,RGB,#964F2F,13,175,0.5882352941176471
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Chestnut (deep with neutral to golden undertones),https://images.ulta.com/is/image/Ulta/2566739sw?$50px$,Chestnut (deep with neutral to golden undertones),Chestnut,,RGB,#8F461F,14,199,0.5607843137254902
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Chai (deep with golden undertone),https://images.ulta.com/is/image/Ulta/2566750sw?$50px$,Chai (deep with golden undertone),Chai,,RGB,#863D19,14,207,0.5254901960784314
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Spice Rum (very deep with rosy undertones),https://images.ulta.com/is/image/Ulta/2566723sw?$50px$,Spice Rum (very deep with rosy undertones),Spice Rum,,RGB,#774025,13,175,0.4666666666666667
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Tiramisu (deepest with golden undertones),https://images.ulta.com/is/image/Ulta/2566746sw?$50px$,Tiramisu (deepest with golden undertones),Tiramisu,,RGB,#773E20,14,186,0.4666666666666667
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Cocoa (deepest with neutral undertones),https://images.ulta.com/is/image/Ulta/2566733sw?$50px$,Cocoa (deepest with neutral undertones),Cocoa,,RGB,#814424,14,183,0.5058823529411764
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Sable (rich with golden undertones),https://images.ulta.com/is/image/Ulta/2566725sw?$50px$,Sable (rich with golden undertones),Sable,,RGB,#763924,10,177,0.4627450980392157
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Truffle (rich with golden undertones),https://images.ulta.com/is/image/Ulta/2566724sw?$50px$,Truffle (rich with golden undertones),Truffle,,RGB,#6D3A26,11,166,0.42745098039215684
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Golden (medium with rosy undertones),https://images.ulta.com/is/image/Ulta/2566744sw?$50px$,Golden (medium with rosy undertones),Golden,,RGB,#AE6C4D,13,142,0.6823529411764706
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Brulee (rich tan with neutral undertones),https://images.ulta.com/is/image/Ulta/2566742sw?$50px$,Brulee (rich tan with neutral undertones),Brulee,,RGB,#A45730,14,180,0.6431372549019608
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Mahogany (very deep with golden undertones),https://images.ulta.com/is/image/Ulta/2566747sw?$50px$,Mahogany (very deep with golden undertones),Mahogany,,RGB,#924221,12,197,0.5725490196078431
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Hazelnut (deepest with rosy undertones),https://images.ulta.com/is/image/Ulta/2566745sw?$50px$,Hazelnut (deepest with rosy undertones),Hazelnut,,RGB,#6E3522,10,176,0.43137254901960786
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Ganache (deepest with neutral undertones),https://images.ulta.com/is/image/Ulta/2566735sw?$50px$,Ganache (deepest with neutral undertones),Ganache,,RGB,#633A28,12,151,0.38823529411764707
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,50 (medium warm)  selected,https://images.ulta.com/is/image/Ulta/2567747sw?$tn$,50 (medium warm),,50,RGB,#CC9B66,22,127,0.8
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,10 (ultra-fair neutral),https://images.ulta.com/is/image/Ulta/2567740sw?$50px$,10 (ultra-fair neutral),,10,RGB,#ECCCB7,16,57,0.9254901960784314
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,20 (fair neutral),https://images.ulta.com/is/image/Ulta/2567741sw?$50px$,20 (fair neutral),,20,RGB,#DDB894,20,84,0.8666666666666667
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,30 (Light neutral),https://images.ulta.com/is/image/Ulta/2567739sw?$50px$,30 (Light neutral),,30,RGB,#DBAE8D,17,90,0.8588235294117647
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,40 (Light medium warm),https://images.ulta.com/is/image/Ulta/2567742sw?$50px$,40 (Light medium warm),,40,RGB,#DCA27A,17,113,0.8627450980392157
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,41 (Light medium neutral),https://images.ulta.com/is/image/Ulta/2567744sw?$50px$,41 (Light medium neutral),,41,RGB,#C5936C,18,115,0.7725490196078432
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,51 (medium neutral),https://images.ulta.com/is/image/Ulta/2567748sw?$50px$,51 (medium neutral),,51,RGB,#CB9262,19,131,0.796078431372549
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.ulta.com/hydromaniac-glowy-tinted-hydrator-foundation?productId=pimprod2021082,60 (medium dark warm),https://images.ulta.com/is/image/Ulta/2567743sw?$50px$,60 (medium dark warm),,60,RGB,#BF814F,18,149,0.7490196078431373
