file,hsv_mean_h,hsv_mean_s,hsv_mean_v
datasets/gan/images/mL7vDaWKQT1m4b59Y0CFscsbKvvRc5dc.jpeg,113.488050446163,64.18549339678762,197.81916097560975
datasets/gan/images/gInv5aYqwFSt8hWDQRJhHOCreJdu8ibc.jpeg,111.94375443188578,96.512999405116,173.19423486020227
datasets/gan/images/Pud0QSpzzfHwRu9wdYuG9yiRA1k7biMw.jpeg,112.97844140392624,100.83297656157049,170.3932744794765
datasets/gan/images/Xx35lp9EWYI7eYj0leEQ2ii8ocfnPJxc.jpeg,112.63419298036882,109.26504509220702,173.5963240928019
datasets/gan/images/nuSADOu376L3t2LCmWVqyKRdQ4ogFT75.jpeg,111.39401213563355,75.81844521118381,186.00476097560977
datasets/gan/images/CdZajZpiXRRF0PGNYHBpa2akJ1JIHX0V.jpeg,113.20696537775135,70.33301986912552,177.94792908982748
datasets/gan/images/k5YO9CLAo5IdZZi93JnYTasytxDH7oFd.jpeg,112.5380007138608,98.41329018441404,153.08366448542534
datasets/gan/images/x6CKbGMyNhH28hjMnPY9DkYMtVvEXATm.jpeg,112.66392861392029,94.94954717430102,161.28453729922666
datasets/gan/images/Q3Aah2SdDLxamRB61UnUXcfslCJCmKfh.jpeg,113.2888233194527,103.1602008328376,184.8247500297442
datasets/gan/images/agNylEoOjbXgMzhiwPeibMueKm4neqLP.jpeg,117.49518048780487,90.10531255205235,107.71459369422962
datasets/gan/images/bv5bZam7sTQpk12kypT3Xn4MuCUA2fRr.jpeg,111.15770517549078,90.07031338488994,194.42129113622843
datasets/gan/images/Etus8HZeQZQwB5EVLjCljecOFW2JiAL4.jpeg,110.36246424747175,74.87242070196312,194.1082270077335
datasets/gan/images/9IH9ZMAmXeCwAVfPqRfSk0CGEohPDfx4.jpeg,116.59901582391434,67.62660511600238,166.51468887566924
datasets/gan/images/cBpU997We3zP0FEB7BLoHDLjyF7mOof3.jpeg,111.72163521713266,102.3491255205235,180.54906936347413
datasets/gan/images/n9U0KwZHk0Uf199OKT1IMWmodUm4NhwB.jpeg,111.22930541344438,114.48965996430697,200.8080799524093
datasets/gan/images/E675FXFuWSF4Zy3VX74QIR9ztK4eTc6e.jpeg,116.45974158239143,82.04686162998216,213.35223319452706
datasets/gan/images/NErD2Gl9XzBwzH67GmRfnIJKFBCdsyG4.jpeg,114.31612135633551,113.93268673408686,138.1627259964307
datasets/gan/images/4to6GhJUbD0hvmPT1C9zkeSUMq6IvHBX.jpeg,109.30778536585366,73.86403902439024,205.1283455086258
datasets/gan/images/nwxng0lZ4ypLjhEsWppLfTJMo5Y63Z2J.jpeg,112.540699107674,84.2289751338489,182.7871276621059
datasets/gan/images/uJHsDcE0Z3XPUA3mK1skmqGZpaDiWQn4.jpeg,118.34120547293278,79.14015181439619,158.920105651398
datasets/gan/images/kaR1ktZN5yEbb1HoE0iMuHQuht0ur9re.jpeg,111.7890750743605,86.31951457465794,178.90057156454492
datasets/gan/images/4mdApibzmOLJbljea3wxcP0pePXscrXd.jpeg,113.93421058893516,120.89231647828673,167.47234265318264
datasets/gan/images/nKLgiQYNKMxNbWkWABds3BQFYhv1eDCF.jpeg,110.18802141582391,102.61986722189174,184.1591024390244
datasets/gan/images/38BEJL2XezG7gwQ8jXQQpe415yVXvvp6.jpeg,111.66296252230815,49.8155488399762,222.44939155264723
datasets/gan/images/TeehS80Lx6OeBeaR3duILilKTsqdhZUL.jpeg,111.40190743604997,96.13911909577632,204.6247033908388
