file,hsv_mean_h,hsv_mean_s,hsv_mean_v
datasets/gan/images/nIt7xUJlQxRsBkmNcVLpQpjOYKasOrUR.jpeg,118.89736014277216,49.303673527662106,202.00851397977394
datasets/gan/images/OBIFVt6ZBBLxszx23XuhFV6X90pt9rvI.jpeg,112.66696775728732,119.6904014277216,192.9482260559191
datasets/gan/images/8ta1dovR5ApEgslZG3khQLJ8Tp01AgQk.jpeg,115.31013825104105,85.01136751933373,170.20874051160024
datasets/gan/images/iSU4MebFpthlscmkqfaMhupo9T30iANi.jpeg,117.60291540749554,77.39748720999405,155.8691512195122
datasets/gan/images/EmaebEBHjowlQUCNXhADxyF8FoHs9EeW.jpeg,110.22207733491969,86.50071814396193,210.368747174301
datasets/gan/images/0gEyzqEMBrQnlwumtQjslSfrDlFbNt6N.jpeg,111.5012245092207,112.54733610945866,196.83348292682928
datasets/gan/images/uyK8DotXodSPkOHHfj7FTaH5ojzt53ya.jpeg,111.09996811421773,111.33254110648423,186.51326210588934
datasets/gan/images/uE3xgUI61IiXREJCFiID2srbn4oMGJsn.jpeg,110.23028958953005,97.25949315883403,199.06151957168353
datasets/gan/images/sYXI3WiU5FzHmNIDxcRHrbaAnsFeiAzh.jpeg,116.8345251635931,99.49878691255205,187.60357025580012
datasets/gan/images/PnpVEdE2ZwglA3fIIILNeZ8kgMIRxlxe.jpeg,110.32081951219511,88.11489637120762,169.301244497323
datasets/gan/images/e4pofq7iHXGP7ZgUq9moqeIigF5ScGnZ.jpeg,109.15910148721,101.02964330755502,186.80676359309933
datasets/gan/images/llAUlUjd3qeXAyAIfGAs5rWrPg2es7u4.jpeg,112.49303224271267,83.25216704342654,194.75781748958954
datasets/gan/images/iHmPjIzhnkaft9kmtaCaBqdLA4KQmjwt.jpeg,115.31705603807258,72.52131635930994,142.07996573468174
datasets/gan/images/nTnJ8pB8nS03X0T03CyFVc2ei8p1vP4Z.jpeg,114.04786198691255,92.36231861986913,191.30541629982153
datasets/gan/images/cSzVNSuuT4djTfgBPNq7xOsCjiGnXrWJ.jpeg,110.86721522903034,129.05520618679358,196.7969998810232
datasets/gan/images/eaWqjYn9AgBq3WUZQpFIBFhLs2ThFWnY.jpeg,111.1276506841166,89.19219417013683,189.9864537775134
datasets/gan/images/W7KZ5EyapdpcyqFMyd5sFuef2lIJfOJB.jpeg,130.1769280190363,21.71175728732897,209.1030710291493
