file,hsv_mean_h,hsv_mean_s,hsv_mean_v
datasets/gan/images/5POcj5hr2K6t93rgt1SkqTOe9zJsrRPd.jpeg,114.90279595478881,97.9165506246282,128.68851017251635
datasets/gan/images/j5C38e8Ixhy9Sf0x0XKHGCW5r37pGZbM.jpeg,112.38798334324807,89.41104295062463,173.99874360499703
datasets/gan/images/IVyGnVyDpg0dccZXBpFXslpdAaxDp0f8.jpeg,112.72529589530042,143.4374472337894,138.40289541939322
datasets/gan/images/xzePtS22lvdErrK37fNevNlSAFwTee3r.jpeg,110.97445996430696,80.58928066627007,194.6347279000595
datasets/gan/images/JBuVxQbvLkkLmCe4tTEYimY5HVxnuJuV.jpeg,112.78450541344438,122.06578941106484,155.31522950624628
datasets/gan/images/RtjK63wnjQfLyek2QsLf13jqt4gnXrCd.jpeg,113.38068007138608,70.7301729922665,221.1555045806068
datasets/gan/images/9kn7pJQko5x7PzD0NHqolHMfQT6tvqMs.jpeg,108.50589220701963,103.56578132064247,191.2527514574658
datasets/gan/images/HekIYQ6QAiwKgw0u4hz40DP1VSgWIpGq.jpeg,114.334349553837,74.00388054729328,165.97129232599644
datasets/gan/images/kSHgQwIH5GIRS3SwM4MuVcbOtZCB2Jqu.jpeg,109.32180749553837,121.02308435455086,146.2840442593694
datasets/gan/images/b0qM8jZMunyNC6JvqlRoCW1iUV6KQG7q.jpeg,117.60837406305771,58.0758243902439,206.22121023200475
datasets/gan/images/XEIB3A6Q8UCAAixo2aO6QMUppdH8PMuk.jpeg,111.50152052349792,78.52721475312315,202.12766115407496
datasets/gan/images/gSosryXyvemtH8DtM4j0yrwslkNReOOy.jpeg,110.48728233194527,123.2790500892326,186.94421796549673
datasets/gan/images/d5YHpgA9xgOjSF6wbQ2IoVPRxHrRFlqV.jpeg,113.52039500297442,102.70803759666865,139.341350148721
datasets/gan/images/8zM7qoadbC76M0azHndXEuBP8yUUfqh7.jpeg,112.17329589530041,77.50587126710292,191.64787816775728
datasets/gan/images/fG8MXhkRYgipDhRIH7JhPQYFze7FSjuL.jpeg,116.4358500892326,83.2207229030339,192.06510600832837
datasets/gan/images/F1JqnXSZ7rnAj4amdUBe00UFH8OgX60U.jpeg,111.40370922070197,104.75108245092207,110.12541772754312
datasets/gan/images/LDWdhtvBJkJFmaEtgywNeRlpmlUG5TtN.jpeg,112.23628506841166,104.17925996430697,188.9332740035693
datasets/gan/images/M05V8TcVofBpKD4MzRulSwItVMlAJfpV.jpeg,110.49634550862582,82.90289494348602,169.52034265318264
datasets/gan/images/R9V82V75pRaNXYzh7oVMicjsVDjNjcGk.jpeg,109.07375419393219,67.33101154074956,198.71058465199286
datasets/gan/images/5zuoJuLflP4XhNk73h1unofmvYsTmqJF.jpeg,112.7779264723379,88.48334182034503,184.7655757287329
datasets/gan/images/kgWFLpJCNOIqhDeeQhtX4aFDedCfWM4T.jpeg,111.81116859012492,84.94303200475908,175.09127614515168
datasets/gan/images/NVUphFPyoFNDJlDRkPTwmu5vsMOa5mAq.jpeg,113.3726267697799,81.58757787031529,195.14770636525878
datasets/gan/images/rkCzGNh0OC1yR96MpfMMXd6V0jEsg1Kn.jpeg,109.63227888161808,120.85491873884592,173.43850469958358
datasets/gan/images/3eTXZ1rW3UE1cH7hPCRSEEVaIpWZIhMP.jpeg,111.489398215348,107.38880285544319,170.72329518143962
datasets/gan/images/OaaoWJ2EUIYlhXjgvxEWz8pvqqEuiE05.jpeg,110.71494681737062,105.64575657346818,197.54773777513384
datasets/gan/images/fuUnCG8zOm3ZZB1mqMHcYuWYhuRit6hs.jpeg,112.2851502676978,119.93702891136229,164.21710981558596
datasets/gan/images/7KkR3E7p0Da3ssCos6mddYi82cdYfwst.jpeg,111.87656775728733,106.05046900654372,174.9964278405711
datasets/gan/images/pvKTyUZJCCUklBJ5EJf7lmptsPVjNE1E.jpeg,113.56035883402737,115.56138964901844,149.7836773349197
datasets/gan/images/wSL1HbSa9W1kyePIscjdyWkPOPgfNMT5.jpeg,109.4652506841166,106.28700725758478,140.6906736466389
datasets/gan/images/bHJopbqUL2C3BGUYlRsPCDiLr89DmNuh.jpeg,114.61198143961927,94.48907174301011,148.50916454491374
datasets/gan/images/yeX7d8Gk29wvKY600VADxK9lnPxMs8uK.jpeg,111.14014229625224,92.77005782272457,165.58391148126114
datasets/gan/images/x7IKQwkvXzHGuYe4LEgSsOTIjT04Nkjc.jpeg,110.99891207614515,84.54895704937537,145.54529637120763
datasets/gan/images/PUCcxBngHScuBuP2dMLspd7RE66bP9gM.jpeg,111.05529660916122,102.69331683521713,181.34136918500892
datasets/gan/images/RV6POPDRdRhj19LNjU9pLr3QnQHsIG2i.jpeg,109.7602008328376,113.84926972040452,141.16521689470554
datasets/gan/images/MAgFZBLUGAy3oyYGTVByZTf0X4WMwCHw.jpeg,109.48880713860797,67.84761737061272,207.39915859607376
datasets/gan/images/ngWJPncAAsndQOiBzUkoli3gt3rp8x4D.jpeg,113.84353503866745,92.39962784057109,147.58786341463414
datasets/gan/images/edATnLPzBlnjFqa7ckri3BLs9WimKz47.jpeg,113.48548340273646,106.95079500297442,146.57410588935159
datasets/gan/images/8LCdvjQEHTDOT4AWmNyigrlw7BCGYrhE.jpeg,102.43266817370613,51.803463652587745,146.67346769779894
datasets/gan/images/c9Czq66fZp0PrmwL7s5B4GaShVwQbooT.jpeg,108.08213301606187,104.1249998810232,198.4188221296847
datasets/gan/images/wqLeStFVM6k6wUeCr8XRE0pvyCpk9q0e.jpeg,109.6989258774539,94.75801070791196,167.03468602022605
datasets/gan/images/Orlndplnqhi1NYd7447xqOZorSqERIJU.jpeg,109.42380868530637,115.53790362879239,169.45411540749555
datasets/gan/images/2ZZjVXJVZryhFKyUCosBqDBrqxliv8Kc.jpeg,112.85192908982748,71.23551219512196,186.32084140392624
datasets/gan/images/YuLQmlN96NJqY8h40jdRMDaCMOaLqGT9.jpeg,128.94413706127304,46.62739797739441,153.14080761451518
datasets/gan/images/7SY37wT51oZAUE7mr1XN8sbMWJpNGugQ.jpeg,110.70422272456871,120.95006591314694,178.2878781677573
datasets/gan/images/pYaB8yIxUrbIc7ozCc0DnLFAMhlY2XMH.jpeg,110.17810350981559,127.21609232599643,156.8915017251636
datasets/gan/images/qtcWAAV5uZwhlKc8jUxH9qRxOeJLkHmU.jpeg,110.68791243307555,78.91692944675788,235.81423057703748
datasets/gan/images/c99xJ4JiiwbmWvZNvISTJX1Ox45TzXdg.jpeg,115.00950672218917,67.20792861392029,183.23591671624033
datasets/gan/images/z7V2Uoq4QrZCTiMa77eD7nKrxrxbqbAL.jpeg,111.7252254610351,106.47367804878049,202.85191005353957
datasets/gan/images/DSxUjDW6mxQlBjTVSb2EN0VYguplqyWW.jpeg,110.36558429506246,103.88121927424152,161.17275716835218
datasets/gan/images/Pcv6Ir6jt7iQVkSwoahEmxgIqNG2fy6k.jpeg,110.94509458655563,105.71415490779297,112.96165520523498
datasets/gan/images/qS5B0SPDkn93AFLzhxAuueKHKv6BJXku.jpeg,110.1527233789411,104.80901844140392,192.8157277810827
datasets/gan/images/EhwAQTELWOLyJEHjx2olOETxJGRhhLxk.jpeg,108.5825246876859,121.74925972635336,199.6026765020821
datasets/gan/images/ds6Cu1rXdVZyOeiXwMYAznkr0DbJMKJK.jpeg,108.71614229625223,129.38741225461035,218.15403402736467
datasets/gan/images/0tsz5XrNcLD1FMnAIPGKmae6VSNfRAoB.jpeg,109.25743628792385,107.40506270077334,188.7858246281975
datasets/gan/images/27WvD6uz9DE4xEkRsqpyf0Iw9mllXBrJ.jpeg,113.88399190957763,91.16304199881023,188.59370184414038
datasets/gan/images/MPmjlKqdoK2itxedfYz3c1EP1ULrZyEF.jpeg,105.81111624033313,118.351147174301,187.20987983343247
datasets/gan/images/MW1YKbxpYjw8UXNPD5yoEeI8uYb0eLLU.jpeg,111.44114217727544,68.26310910172516,182.97205853658537
datasets/gan/images/eNLMDbQm53m3kqGWXYC213uav8KNYoSV.jpeg,114.09906674598453,72.39640594883997,225.59600904223677
