file,hsv_mean_h,hsv_mean_s,hsv_mean_v
datasets/gan/images/pEZo1AC2Ir1u1FCKzVPas91gbaDKUW9a.jpeg,108.66068292682927,62.114183462224865,204.04241665675193
datasets/gan/images/pEuKpax5vRpKCvwyX7k2tLTZbRFmAee2.jpeg,111.53753432480666,104.70404187983343,145.86979179060083
datasets/gan/images/KihJ0vIy4oWMpcRRwLhytaJcf3KaTk1z.jpeg,111.64803521713266,112.22826032123736,214.3053696609161
datasets/gan/images/R2nJD6NjQjWX3qpTNnhSwyKOCB0SRUVP.jpeg,113.95370755502677,73.14400475907198,197.93378132064248
datasets/gan/images/VITUbLLEjrxfm7Wqxd812r0ISmHQafXq.jpeg,114.03232837596669,91.50534110648424,162.0947236168947
datasets/gan/images/JR1oG3xFRyrsMihYY0A0StDT5c73RQfm.jpeg,111.21334253420584,103.56348459250447,207.98831743010112
datasets/gan/images/xrTSuYBUnADkltME8JbxCBjWGlFFe6T0.jpeg,112.18967376561571,91.91928138013087,153.17693468173707
datasets/gan/images/g7bo9Cm1kLIfCi2As58CGDPkTEnwqUfW.jpeg,111.10083426531827,89.66706769779893,164.79027055324212
datasets/gan/images/zngSq9uyUjQGYCI8VE8peZqnQJeSHOp6.jpeg,114.45980345032719,78.61538607971445,198.9309515764426
datasets/gan/images/5zo944N68HROTqBfy60HBnVfEKG7I4Hi.jpeg,111.06664604402141,62.42827650208209,165.3162717430101
datasets/gan/images/UAF4ZDkLisyZdv2tvhE95kdMHn4rnM8q.jpeg,114.58470434265318,91.43174301011302,180.91526472337895
datasets/gan/images/hq3xDh09NWkzHsq7YcdjaGqUkfMpBQx0.jpeg,111.14443688280785,111.41666151100536,150.21202141582393
datasets/gan/images/FEPTuFluE22opnakaabc6kqGxMkzKVtv.jpeg,113.75905865556217,74.68969422962522,153.0533511005354
datasets/gan/images/MvhIROeuytyQ5nIsIdypwcibgr8CDaem.jpeg,109.63683331350387,134.3485791790601,199.18389339678762
datasets/gan/images/8ceeBC5u5hE5Me5MGXFdROXQNwiIPGQX.jpeg,113.37706888756692,84.51515145746579,181.20191409875073
datasets/gan/images/gl8GPpiyp9Rvt8uHxuafIm0MocyE6X3r.jpeg,112.45426484235574,121.39648209399166,185.25621796549672
datasets/gan/images/vwguHYOMDZCJDXd6E6tQSqPQoGsjkgrz.jpeg,113.96358262938728,68.84610588935158,129.17831861986912
datasets/gan/images/Km3nZ5U1RhAUzDkWtIptre4eaiJfjwdy.jpeg,109.3253758477097,110.78018322427127,177.13696133254015
datasets/gan/images/l6btGjO7Pcja76IYliVsdO7QHl8Gcvi7.jpeg,107.98690684116598,91.4999252825699,218.52975514574658
datasets/gan/images/xXrk2SjzWA4Sd9i92JnofK4YHfUMnn3m.jpeg,109.67735776323617,132.08756692444973,179.17434193932183
datasets/gan/images/pb1xezg6nums4gPCTVpSfvmgD3ubZ7m3.jpeg,114.8012506841166,73.78958143961927,166.128146579417
datasets/gan/images/GHbjVoyRbghzjezDHmQU10hU4pHnzI4w.jpeg,112.46453301606186,110.38609208804283,174.62326900654372
datasets/gan/images/aISXbW9JxAEswZGBRkNKIWajsxJtaodf.jpeg,115.10424080904224,84.14833075550268,146.39678191552647
datasets/gan/images/6XqK0YFDi4NzTB2qRURyFhLd4w66tQHh.jpeg,111.55279666864962,118.86143866745985,149.5822781677573
datasets/gan/images/9vTFwniFIaikZMJBHce0VTod67kHaCDs.jpeg,111.67506769779892,107.58370493753718,203.43580820939917
datasets/gan/images/0CBeUIenZoT6iC26vZwyugGXQy9tAXI1.jpeg,107.40878810232005,66.09570588935158,156.033049851279
datasets/gan/images/KvqaOGPJSBHyWecP7KdMf31ucdS89bT4.jpeg,110.84982082093991,108.01665389649018,183.37213372992267
datasets/gan/images/iwhNbvzGkUIKCeAIDG9oTNNsufwSEKFg.jpeg,114.07958024985128,70.13785794170137,184.29157977394408
datasets/gan/images/dsHDn5OQVkDo5Rohzgtt9RddK0SsAxNL.jpeg,113.01962641284949,67.52366543723974,185.1609242117787
datasets/gan/images/SXMYIFWij3oMJwBW9UO1kMEHr0h1AoKr.jpeg,111.55212088042832,88.30547055324212,192.01712885187388
datasets/gan/images/QbCiq0jszRlIvvACOfhrgjg3EJEnPlyQ.jpeg,124.11549601427721,60.7467012492564,148.83073789411065
datasets/gan/images/4rKAaJu0MC7YsdXKNfirkfom07U4uh8p.jpeg,112.98777965496728,92.52453349196907,177.38898179654967
datasets/gan/images/QLnvvEWajCGYqniUwAERE2J1Lpmaqgp7.jpeg,111.55198001189768,92.841049851279,124.25617132659131
datasets/gan/images/bJJdJholzQJGV3NFPwBWalG1RZUpORAv.jpeg,108.29668911362285,75.31808590124926,205.85728970850684
datasets/gan/images/BvKa3FYrCt5bR3wtT8amDYATtPof1mFX.jpeg,109.87401594289113,72.16634669839381,211.63190862581797
datasets/gan/images/PztjO3RYxRwVCozodmFVrqPBXNXZXe87.jpeg,118.58998691255205,58.95639262343843,118.29601332540155
datasets/gan/images/m0Sxzmfo6YbVEduM3jqrjfono887JEn5.jpeg,110.16321142177276,128.38253896490184,217.03084544913742
datasets/gan/images/OHqH7MprfHIacW9RjzXL7RmQghLV4GQk.jpeg,110.05179393218323,95.82812897085068,193.43837144556812
datasets/gan/images/gPnV02fK3TQWmhdu97KhT8JhyAvsvohy.jpeg,111.69809779892921,68.35458893515765,150.52079095776324
datasets/gan/images/R3KEIzDTEbmE5YhhBhnapX7qcmwmLmyQ.jpeg,113.39021058893516,108.92848828078525,162.37729446757882
datasets/gan/images/HHzdNutnxGvlPsFgaIwiKFTS1vAQb6VM.jpeg,111.94610636525877,91.70881618084474,167.75559785841762
datasets/gan/images/FCkj1Qm9Xe97bksCejHhaGPjf6yhFe7n.jpeg,112.57000547293278,88.87756335514575,203.2903528851874
datasets/gan/images/K9asvjoQTpNuF9mmUx5HrxjMx7a87lzX.jpeg,111.97497108863772,89.09594289113623,213.5910729327781
datasets/gan/images/sqV8LeaUhhkqFHMUgYI2yKJzYuIAwqEb.jpeg,116.56426793575253,59.50789006543724,174.2703457465794
datasets/gan/images/O4HiI2x6OXqDJVb2T2edsQAqAjIiUEFp.jpeg,110.86641189767995,114.3676021415824,220.1662505651398
datasets/gan/images/WLWyLdIK7tLy04TgyI319TMW0bGJLhTz.jpeg,113.12602212968471,103.75116240333135,165.7465775133849
datasets/gan/images/S1VzswzMBxGqlQtwoytf6K1f1HsGxhYt.jpeg,111.3842531826294,105.16759928613921,203.69296561570494
datasets/gan/images/tAMOGv2KegUnNHEUCqEHwFcmucxBn5Vc.jpeg,110.1299502676978,109.77908578227246,177.53961784651992
datasets/gan/images/pqYYI5jgT8NYEawJatsQrOoLQHATyfQP.jpeg,112.30981558596073,43.894278167757285,199.2450198691255
datasets/gan/images/FMGuZLsQSXfPGYjmZVLtf4ggk3DtMxVm.jpeg,107.26554289113623,135.30826793575253,166.24672837596668
datasets/gan/images/QkS7qsPPGlPTNNPhRFYBcmxdlkIHWs0r.jpeg,115.92036264128495,76.77949506246281,150.9414481856038
datasets/gan/images/MkVmN6jKOc80oGf7MuroSHd26h4EuH8i.jpeg,112.91056656751934,39.004928494943485,207.1895500297442
datasets/gan/images/u4yWz9tAiWVoAhwINbGEjUhkyItumKcB.jpeg,111.98383152885188,88.89947126710291,169.92609827483642
datasets/gan/images/fMQXg0uGtdNE2H6ibOFs8iM4esQYh96o.jpeg,107.84313146936347,165.67174205829863,193.49926948245093
datasets/gan/images/Ig97KEaX7rveZ8iHO3Y8GosPwPIFwEnH.jpeg,110.78468435455086,116.73867079119572,122.26339464604402
datasets/gan/images/dRai8FPIWhH972qW47rU0AtGKQIu93Aw.jpeg,107.2750762641285,103.80404616299822,165.39841237358715
datasets/gan/images/reyKHwy0egqAJZmyLWRTlUebdQjWEhan.jpeg,117.19038381915526,61.22734562760262,187.14998405710887
datasets/gan/images/GNvmRIpKrajpFctVicKolsrOxOQKGc6d.jpeg,113.79703604997026,131.73439619274242,164.45188245092206
datasets/gan/images/QZ3Nn41OrS732QaNdRbMektmCWBLZwmq.jpeg,108.60481522903034,110.30594360499703,171.91985817965497
datasets/gan/images/yGzszs2TQcdFnFoDTNpAXXpmPESOwD8L.jpeg,109.0487005353956,163.45224033313505,193.59818584176085
datasets/gan/images/vhKj7nyBSjyvu7LvbAIFXdfUErnO1yMN.jpeg,108.3716511600238,119.54601499107675,177.7954512790006
datasets/gan/images/1n2IoJBv7acna5nqbzXp6oMGuYTUwFdH.jpeg,112.01738964901844,72.4312766210589,205.05171588340275
datasets/gan/images/UmKTvgrcwVNYriDKQBnwjpy5Ijl9DHxC.jpeg,109.51013729922666,107.10734753123141,172.67174491374183
datasets/gan/images/k2roXcWASyn5kl2Ipc8GZJw87DWbcPQy.jpeg,112.86948149910768,68.06600261748959,201.7764045211184
datasets/gan/images/gmu3DrEN6pQKGGPryvVVZiTjw6uulhDd.jpeg,108.74176323616895,109.4549996430696,199.78537917906007
datasets/gan/images/5bVKXYETfGWDOHmiDoBqjZT6rYhqqWoO.jpeg,115.44210636525878,61.57417061273052,180.8072756692445
datasets/gan/images/6qE9ApQBLG84bOJistI6pTcFCeMy9PTw.jpeg,110.99217989292087,94.61910291493159,196.05451897679953
datasets/gan/images/HLebQbjapxUAZFaoEi4WL5f0ZzQRn3cO.jpeg,109.9269273051755,69.38986412849495,189.05236406900656
datasets/gan/images/hnGc2wqyZQNRgpLRRFxjv1uwZq83g5qu.jpeg,113.35250731707318,138.2343243307555,183.38511362284353
datasets/gan/images/7UP49mpodqcBrSsp1eeNWKovhS4jNipt.jpeg,113.0324730517549,112.77328542534205,188.77075930993456
datasets/gan/images/cqdbznYfRLtWGhYosntRwiEwUOKzEWj4.jpeg,107.90328994646045,99.60651231409875,202.7320014277216
datasets/gan/images/zLZlIvUR0sxy5LS07ojTFMMQc0bBkatt.jpeg,109.56218441403927,107.27386841165972,186.76930969660916
datasets/gan/images/ppSVxV2I0eKRCcL3YRJrVao0ZZ9zqLra.jpeg,110.25156454491375,76.06227911957168,228.96193123140986
datasets/gan/images/WQK8E7LhYg86aRz3JPYo1bg7brbfBpJ5.jpeg,114.43869506246281,145.29523569303987,129.50012897085068
datasets/gan/images/7ROpnXLk7pWjWuLhTAiYUD0MkPoCe1I2.jpeg,113.55665532421177,101.20950672218918,151.49886591314694
datasets/gan/images/sgXbXZoEGmSRNkILnRSE8dn2QyPFS95t.jpeg,111.78655086258179,80.64953527662107,153.16796097560976
datasets/gan/images/wyGx5GMDBwNMmkuqgGGPY6BRhAsiWE24.jpeg,109.70334134443783,150.3074769779893,172.29816157049376
datasets/gan/images/wJOSw5gQaX9CQFQ0cXIKTXBNuIy8Ss7B.jpeg,110.38150339083879,105.87345913146936,165.1810465199286
datasets/gan/images/5SqzK2uw409qtXqLD3zgVElnEMjZULz9.jpeg,117.26436073765616,64.72694729327782,225.47973539559786
datasets/gan/images/b9akst0OozuGDXAc2YMzHKYKemZDXsZS.jpeg,110.60476287923855,101.49103723973825,185.43326210588936
datasets/gan/images/tFY8axAOalbiwweb0RxjKMKXWM99ENkT.jpeg,110.43789553837001,79.9491255205235,193.8860221296847
datasets/gan/images/cfiWHXe04sdSgiUyU84x1DrlImM7g9ou.jpeg,112.89070981558596,94.7433242117787,171.50766258179655
datasets/gan/images/CU0qrblL5HaOqjV7cRQaY0krgBU0Lpha.jpeg,112.57369470553242,80.40040928019036,186.94168709101726
datasets/gan/images/6a8WUDeJM2I2nz62iy1PuwZXeJTLJQsH.jpeg,111.54451207614515,110.70595883402737,176.04418798334325
datasets/gan/images/vPug4pSKFhWGQxzgjzJvWwP9d8AZgiBL.jpeg,109.50382772159429,143.07051992861392,194.46539535990482
